a,0.1662598510279304;
a,0.8730735679421554;;
a,0.7711016235163861;;
a,0.4855549435955573;;
a,0.2942948719852986;;
a,0.39259660953766917;;
a,0.5482788654655877;
a,0.6154459453578269;;
a,0.6999222963268643;;
a,0.128768853362339;
a,0.7910803696523389;;
a,0.410832738934805;;
a,0.01617875555902748;;
a,0.5693327887370931;;
a,0.04942158320620349;
a,0.15372164426519186;;
a,0.4532514530838275;;
a,0.9575507002053237;
a,0.5131739180997729;;
a,0.9711290374300817;;
a,0.19076761731068514;;
a,0.11804645814519388;;
a,0.4076753401587865;
a,0.9861027959142701;;
a,0.7206331845185202;;
a,0.5766646140258106;;
a,0.1735699244635237;
a,0.3838473148297096;;
a,0.48677295589720504;;
a,0.275796275088246;;
a,0.026516913978174128;
a,0.573015664017169;;
a,0.8426870424658437;;
a,0.9158566353583261;;
a,0.39963969014066136;
a,0.0976810051427951;;
a,0.19066571052735448;;
a,0.1195434938972667;;
a,0.8619538245534832;;
a,0.4357279824827347;
a,0.35939972272723764;;
a,0.3176849841953595;;
a,0.8409033944388052;;
a,0.5894633275302631;;
a,0.4610436438179166;;
a,0.5616813202017925;;
a,0.2730872187514165;;
a,0.6463913609696038;
a,0.2033885893647428;;
a,0.6226846641428037;;
a,0.10357839345833264;;
a,0.5482363568335858;
a,0.13283101470481096;;
a,0.30841095251296347;;
a,0.2650239641114983;;
a,0.9552158904479089;;
a,0.04212876979767177;
a,0.6388928964508231;;
a,0.44607043153135695;;
a,0.38571085553073725;
a,0.807527747647223;;
a,0.827808718220646;;
a,0.10046691760578941;;
a,0.7503523037312207;;
a,0.027663396516804606;;
a,0.13725376992926608;
a,0.7577478294410912;;
a,0.7049382150653094;;
a,0.18407557361014404;;
a,0.48053026009082056;
a,0.26064809996415905;;
a,0.7771850899827255;;
a,0.7641807790175525;;
a,0.03629762387181079;
a,0.11530272245275863;;
a,0.37370065161658084;;
a,0.0917999213254167;;
a,0.47121784847482195;;
a,0.04433497167202827;;
a,0.9459238717515648;
a,0.41295706183521463;;
a,0.8839511905701233;;
a,0.5666895550954786;
a,0.47925788139227443;;
a,0.6886427287065279;;
a,0.2986394473905054;;
a,0.32269058958655705;
a,0.4670592300546915;;
a,0.366625567850148;;
a,0.8961478135875108;;
a,0.6610543786834606;
a,0.9116935086201052;;
a,0.5808573029735561;
a,0.3214046672140264;;
a,0.9265140576038535;
a,0.16270864971753873;;
a,0.3579203089537112;;
a,0.6574690994759782;;
a,0.5879173200225929;;
a,0.10324001436021468;
a,0.4122969980418325;;
a,0.2530922908929736;;
a,0.9478878583504535;;
a,0.7872936498917041;;
a,0.605340373960025;;
a,0.22706931575887546;
a,0.9511912856911735;;
a,0.5474310377775455;;
a,0.7472448905484733;;
a,0.4342539096749568;;
a,0.3300013979831802;;
a,0.9320300299933822;;
a,0.7028317859067532;
a,0.5365686668217702;;
a,0.15596002001021814;;
a,0.828454701262167;;
a,0.564364325285983;;
a,0.31791624150926656;;
a,0.3751609122447449;
a,0.5382531553617745;;
a,0.616317652235964;;
a,0.19289573099478707;;
a,0.25353014000087537;;
a,0.43799691703093524;
a,0.36585204623007483;;
a,0.7404463638019445;;
a,0.906662535569451;
a,0.9137158111913145;;
a,0.845655719949886;;
a,0.7162591065639159;;
a,0.06067137371182019;
a,0.960339001871415;;
a,0.18951548702292143;;
a,0.1524299487471299;;
a,0.5001370849904833;;
a,0.28076759339564306;
a,0.9258417589746876;;
a,0.29034186995157996;
a,0.6111567319460948;;
a,0.654282914701702;;
a,0.625917455055296;
a,0.48607610365103926;;
a,0.7708431647962131;;
a,0.7243081400414272;;
a,0.3139799650144973;;
a,0.9132486543261086;;
a,0.6673719124588976;
a,0.6023547031514457;;
a,0.1463446666650543;
a,0.7781310269658265;;
a,0.9123780204279275;;
a,0.27385071483660894;;
a,0.31336047945096424;;
a,0.9513525501369275;
a,0.7781112353667445;;
a,0.03129183141978065;;
a,0.7551756691413484;;
a,0.6053095102172972;;
a,0.9267930904599743;
a,0.9114365085682606;;
a,0.17342924267972948;;
a,0.8835517313118346;;
a,0.3737035086182423;;
a,0.8438246750831028;
a,0.007825039130119005;;
a,0.1287611078365477;;
a,0.1391147594076385;;
a,0.8519088444679314;
a,0.808560512969782;;
a,0.2006778702882709;;
a,0.5455778686051941;;
a,0.6279097416409163;
a,0.6152858299292376;
a,0.2550902501563277;;
a,0.28409620438105265;
a,0.9964016850673706;;
a,0.4992741520200017;;
a,0.09073317170310469;;
a,0.5463261625485383;;
a,0.22587991226727966;
a,0.7799173971793807;;
a,0.9663020286465993;;
a,0.8643079921698543;;
a,0.18327799275205658;
a,0.5166426402551945;;
a,0.8876680449290315;
a,0.9253851844319216;;
a,0.4403231914067828;
a,0.3147566213135008;;
a,0.9450637050064917;;
a,0.08573937847808177;
a,0.2855753487048558;;
a,0.9025122621767583;;
a,0.641656161950265;;
a,0.200681029066335;;
a,0.24717595875940146;
a,0.3491539143363366;;
a,0.299185970813158;
a,0.8844724291235134;
a,0.7857734866262172;;
a,0.819484344046064;;
a,0.250492800879057;;
a,0.4387610901290657;;
a,0.17001837682856058;
a,0.6700372488333082;
a,0.5924458949995867;;
a,0.23508149344022278;;
a,0.1953230200456877;;
a,0.5888637695874814;;
a,0.32695744624399703;
a,0.693631666752905;
a,0.10569565823703897;;
a,0.6630275850243733;;
a,0.029133299802011403;;
a,0.5755951332296009;;
a,0.8511973929286127;;
a,0.5981540438446025;;
a,0.4334285735070763;;
a,0.764233485721886;;
a,0.42415232909859346;
a,0.7035000351742734;
a,0.5197146730867404;;
a,0.9312057901877125;;
a,0.7603244772442289;;
a,0.9552198408283924;;
a,0.901452768620425;
a,0.6457608443626037;;
a,0.5948067037131411;;
a,0.12046414209191392;;
a,0.8177713247165384;
a,0.43121602225319167;;
a,0.8686561412360921;;
a,0.5138352158194813;
a,0.21284439013487177;;
a,0.6061596282092038;;
a,0.9275496166589149;;
a,0.4753876681897712;;
a,0.48066836689987635;
a,0.9866697413497709;;
a,0.993988377162883;;
a,0.9386727515385489;;
a,0.3209778286901013;;
a,0.23729359617941648;;
a,0.49194487034539447;;
a,0.4206376988949646;;
a,0.4074065951500432;
a,0.46253816813992454;;
a,0.987085561704986;;
a,0.342906313105214;
a,0.8499720180469635;;
a,0.13374227656369986;;
a,0.05902954615343248;
a,0.9230156573626102;;
a,0.5347804159328549;
a,0.6597973027823754;;
a,0.2982609349198698;;
a,0.7927608905612638;;
a,0.47855819234884056;
a,0.5719638535313107;;
a,0.6937159274836423;;
a,0.6793411891553386;;
a,0.037060542939330254;;
a,0.8552505058909196;;
a,0.4393274232205914;;
a,0.5505096753332305;;
a,0.3997123533266145;
a,0.11402913145368021;;
a,0.528827654660109;;
a,0.33661442489907145;;
a,0.3899554156843672;;
a,0.012059622355809041;
a,0.51361935225743;;
a,0.39044301087088884;;
a,0.6580571464880163;;
a,0.20710862063399815;
a,0.685113423475852;;
a,0.30143742193230694;;
a,0.29355959985150337;;
a,0.5373696436079147;;
a,0.658909875619107;;
a,0.9561625922323007;;
a,0.26966083303904553;;
a,0.3679235395798227;;
a,0.6167777883268992;;
a,0.8403774641795315;
a,0.7718041374684039;;
a,0.5109050905802162;;
a,0.4022364015230867;;
a,0.909291810351098;;
a,0.5747910824720988;
a,0.11859980578930063;;
a,0.6435344281045505;;
a,0.4627726403402026;;
a,0.8415658119842238;;
a,0.9360272228021644;
a,0.1299402599566487;;
a,0.6439792659301828;
a,0.82042362099511;;
a,0.8813317049058247;;
a,0.07725462861079524;
a,0.9563945906398806;
a,0.7054003332595962;;
a,0.6383130771271588;;
a,0.3000300856325715;
a,0.8667430131087355;;
a,0.28480374635133754;;
a,0.8648133265427019;;
a,0.4076698801151527;;
a,0.7561092434728786;
a,0.657144995379463;;
a,0.5854073129359039;;
a,0.663526882509935;;
a,0.19532310007741005;
a,0.6576004352743734;;
a,0.702354633923716;;
a,0.7256572274248132;
a,0.2695232028976512;;
a,0.5746932423031567;;
a,0.4687432031176477;;
a,0.41816010014748417;;
a,0.3450475965924239;;
a,0.8358858406874067;;
a,0.5868869446445566;;
a,0.9467917916098019;;
a,0.5374281838347583;
a,0.5572100913487937;;
a,0.5885577603409972;;
a,0.4323659304967208;;
a,0.20533761240288306;;
a,0.18127624071840753;
a,0.6939500109666781;;
a,0.8070096962319243;;
a,0.6173210851758805;;
a,0.23474859431554163;;
a,0.1734271731548387;;
a,0.3549575916595511;
a,0.7369629755659384;;
a,0.5037367431596471;;
a,0.9149834245387088;;
a,0.2810918647167513;;
a,0.8447173834394215;;
a,0.5027548163663351;
a,0.48761614704266176;;
a,0.42809595547106427;;
a,0.20797656003660114;
a,0.24511114309266324;;
a,0.0987447574649244;;
a,0.5106194435176461;;
a,0.28048461739328634;
a,0.14080758809165028;;
a,0.2720647710178513;
a,0.6912927122416997;;
a,0.5273086447251033;
a,0.4033631683664858;;
a,0.23248422239895228;;
a,0.6762763331275123;;
a,0.8712631592978912;
a,0.11926923068835427;;
a,0.8195959424152647;;
a,0.2989514485175918;;
a,0.03668618062819351;;
a,0.09851045893319632;
a,0.9111466368966538;;
a,0.616665117539469;;
a,0.41095509028694355;;
a,0.48829988374164024;;
a,0.7055260435593133;;
a,0.6691172635938761;;
a,0.44443392870606024;;
a,0.4570704322522501;;
a,0.7125639019031552;
a,0.07875532298545407;;
a,0.05680128640494875;;
a,0.16700575627933023;;
a,0.19885917698382116;;
a,0.8312588261954829;;
a,0.6797823202506212;;
a,0.8633840839401078;;
a,0.27216521189227616;;
a,0.8842885887047446;
a,0.9625453414201379;;
a,0.44454688864218506;;
a,0.6115446365065189;;
a,0.6418296500908776;;
a,0.15365172134052751;;
a,0.07906215583753307;
a,0.24576213573891692;;
a,0.6551941190375921;;
a,0.8122664743334932;
a,0.9130551969373052;;
a,0.35615532319344245;;
a,0.6786326349603689;
a,0.5805669462147369;;
a,0.032743997281923565;;
a,0.4542296762270147;
a,0.5563969618304194;;
a,0.49685877267248724;;
a,0.7815101295876218;
a,0.7870158681657823;;
a,0.6671633892026774;
a,0.4990518015787794;;
a,0.7552532788027249;;
a,0.21069061569125014;;
a,0.23919576918849605;
a,0.26176716112463605;;
a,0.8386425703150263;;
a,0.6806360860433397;;
a,0.043202497555809516;;
a,0.7523606592390212;
a,0.2726107968165612;;
a,0.7242074661324629;;
a,0.8628596963407078;;
a,0.6096891298324142;;
a,0.3573529434638646;
a,0.3402708296737388;;
a,0.7696981077114922;;
a,0.4252149540801373;
a,0.3875000630728639;;
a,0.4943329545275462;
a,0.6106045503446248;;
a,0.6405714235013732;
a,0.4737983441784114;;
a,0.483290227270195;;
a,0.9095914457078439;;
a,0.8543057795997454;
a,0.366121228704145;;
a,0.8977707481294949;;
a,0.30760702844166044;;
a,0.20239669640225544;;
a,0.0043251960366896824;
a,0.02586202650582825;;
a,0.9291795693228578;;
a,0.9565378757856065;;
a,0.8496823557648864;;
a,0.10071634339329971;;
a,0.8260651139429761;
a,0.26683460329746633;
a,0.801558036987054;
a,0.07425246930643781;;
a,0.6180972053238619;;
a,0.9033998372985883;;
a,0.702665159914743;;
a,0.4987146377101902;
a,0.0670325066366102;;
a,0.824556107747409;;
a,0.3611735640442346;;
a,0.6879613520481451;;
a,0.40449847857302934;
a,0.16563827396882114;;
a,0.9362986693449187;;
a,0.6399935613021414;;
a,0.33099432394944983;;
a,0.7028324635035218;;
a,0.8152625150425421;
a,0.6659467500956302;;
a,0.7835162318676985;;
a,0.7762220241097028;;
a,0.5885560909443734;;
a,0.8670415727125472;;
a,0.36165483637933804;
a,0.4859777374525558;;
a,0.7853503116812738;
a,0.9428597712514748;;
a,0.043743053253194275;;
a,0.7912561224817667;;
a,0.691794850568562;;
a,0.934717213204923;
a,0.42672500535547964;
a,0.8989551412454384;;
a,0.5602145348318147;;
a,0.5744593019690167;;
a,0.021082407386096014;;
a,0.09285622144777927;
a,0.10451520116628366;;
a,0.19728990751785902;;
a,0.5401618866215608;;
a,0.4748929212839894;;
a,0.9055608446928837;
a,0.0980898174663607;;
a,0.2657980163875663;;
a,0.911787617842176;;
a,0.9986913141172639;
a,0.3655947614777997;;
a,0.3840658401144438;;
a,0.5147292859764127;;
a,0.6017082409161424;;
a,0.9509467113173895;
a,0.4118416883242835;;
a,0.4517404189283427;
a,0.4931741623050816;;
a,0.18443433232476902;;
a,0.8976460504908642;;
a,0.3908446763005601;
a,0.3597722231752799;;
a,0.06107392857415439;;
a,0.46132462561941723;;
a,0.6622592113244669;;
a,0.4524512073843059;
a,0.4655332397042088;;
a,0.7694715918950672;;
a,0.11013699400079258;;
a,0.3307702881501965;
a,0.4753665418728238;;
a,0.7441751457405748;
a,0.43118574487027506;;
a,0.47856080564129544;;
a,0.7826717221411748;;
a,0.8847216423931433;;
a,0.6265828905799586;;
a,0.564932739578795;;
a,0.18662340666482757;
a,0.5534768932187546;;
a,0.4605216854149795;;
a,0.4762461691198069;;
a,0.6737751360874678;;
a,0.9726407483495138;
a,0.6932768320136178;;
a,0.4163808024748489;;
a,0.17814460569910884;;
a,0.0909344880510834;;
a,0.6602062256625942;
a,0.6547924479985763;;
a,0.6400014931527848;;
a,0.7398352618118368;;
a,0.1153020087041392;;
a,0.13681588990273175;
a,0.42473476062269966;;
a,0.29526467372885923;;
a,0.276088827823725;;
a,0.7159179971143729;;
a,0.8404458548716145;
a,0.30619625992532207;;
a,0.694744491038523;;
a,0.2571647149064856;;
a,0.5564420593235071;;
a,0.9915143521317649;;
a,0.13535642838747697;
a,0.5902081480707776;;
a,0.22920175029115042;;
a,0.30717116961798574;;
a,0.07690403995631356;
a,0.7145044615210259;;
a,0.37411416813393095;;
a,0.8414012195971527;;
a,0.6199362087572289;
a,0.248939635668452;;
a,0.6030621089207814;;
a,0.5828015612334257;;
a,0.3802345967728319;;
a,0.7785104092306087;
a,0.8539712166495902;;
a,0.39964699168273565;;
a,0.5244212304226064;;
a,0.7187019680915436;;
a,0.9505707895613328;
a,0.8416103268304811;;
a,0.7732096708764316;;
a,0.22313211593941373;;
a,0.2879626316576075;
a,0.5507514645546426;;
a,0.24577600648631726;;
a,0.7052044339990555;;
a,0.18506972322237436;;
a,0.01055274614482482;;
a,0.49729490042938906;;
a,0.7007457458374814;
a,0.9684824765071992;
a,0.8813073334809682;;
a,0.10226295289635634;;
a,0.28176416561811235;;
a,0.7855841118310978;;
a,0.9247866049180681;
a,0.039924874979075375;;
a,0.09983131072974727;;
a,0.26617846798928113;
a,0.1627282640633585;;
a,0.31957938751415615;;
a,0.6575822077346458;;
a,0.5131481138422948;
a,0.27300556073368243;;
a,0.4995887010493877;
a,0.32161471798013075;;
a,0.9035001602018292;;
a,0.5434415392089155;
a,0.1908918472967791;;
a,0.6884548660149278;;
a,0.8911138944628632;
a,0.6814558922936548;;
a,0.28542298786870857;
a,0.8748961797904959;
a,0.07439838959935496;;
a,0.05142610998089858;;
a,0.22247705825928588;;
a,0.4829386070078493;
a,0.7582511427263277;;
a,0.8545780886069785;;
a,0.5776161512779158;
a,0.21938068575731962;;
a,0.38776544817999525;;
a,0.47715060016688005;;
a,0.9990387506800361;;
a,0.1491384040727427;;
a,0.562043668706803;
